Date and time,Sensor 1,Sensor 3,Sensor 4,Sensor 7,Sensor 9,Sensor 3 Missing,Mode 1,Mode 2,Mode 3,Mode ?,Label
2015-03-24 09:26:12,1.3317168933674084,-0.24805521725646193,0.1456086265205008,-1.4984800925760111,0.5821715070186154,0,0,1,0,0,N
2015-03-24 10:08:35,-1.8662319216416114,1.7034928058832024,1.3058927971867158,-0.498170164398603,0.18292722424260177,0,1,0,0,0,L
2015-03-24 13:04:04,-0.5407704029178869,-0.47386945342391834,-0.5984922591443357,0.4814580767297798,-0.022187265373577025,0,0,0,0,1,N
2015-03-24 14:10:31,-1.341842207287566,-1.247763433172602,-1.5166333561705538,0.7392305418294284,0.07271577369139412,0,1,0,0,0,P
2015-03-24 15:51:51,1.909077038725496,0.41295301695989356,0.7209705195219946,0.5781703240873414,1.1899397420880502,0,0,0,1,0,P
2015-03-24 18:06:07,-0.1696669703819683,0.7333519882180696,0.7026251137860887,-0.41679960016248335,1.345467431760072,0,1,0,0,0,P
2015-03-24 21:38:47,-0.275900751750881,-0.12690134755398425,-0.15640615956517825,-0.231352685997983,-0.5208997742113505,0,1,0,0,0,P
2015-03-24 23:38:11,1.173519556022808,-0.2044145027788636,0.10664450065466752,-0.8899889881729391,1.022499435382493,0,0,1,0,0,N
2015-03-27 04:00:56,0.4957256019577404,1.0627009698101078,1.098047912324005,0.19127163158002947,0.9309147374978218,0,0,0,1,0,P
2015-03-27 06:22:04,1.4896828300608733,0.15870718098725586,0.573960515996774,-1.5997039592433673,1.305712641335944,0,0,0,1,0,N
2015-03-27 14:00:37,1.7439786002546578,-0.5832765617807699,-0.23181012838365053,0.1787947391482198,-2.3475896430310454,0,0,1,0,0,P
2015-03-27 17:01:25,0.1442697778787094,-7.909432886400496e-15,0.4840461313086286,-0.0955742934281594,-0.6493066690102365,1,0,0,1,0,P
2015-03-27 22:51:11,-0.4826831955645929,1.0575491671821784,0.9548145077791226,-0.45567592695661274,0.046750703137804495,0,0,1,0,0,L
2015-03-28 02:27:37,-0.24968841969964972,0.8611679875140728,0.7618438589212604,0.16282727061836913,-0.5165320171246027,0,1,0,0,0,P
2015-03-28 08:51:45,-1.7709242017491116,1.0488719113138019,0.5328676493245845,1.5218627671334246,-1.262703175207448,0,1,0,0,0,N
2015-03-28 12:12:48,0.8672303170862378,-0.26185170805539676,-0.10125147623319997,0.24729173306126928,-0.8071640316207389,0,0,0,1,0,N
2015-03-28 12:19:57,-1.2580808154948884,-7.909432886400496e-15,-0.025877825759326897,0.936603827676888,0.022448599903404327,1,0,0,1,0,N
2015-03-28 16:43:58,0.5336324149647035,-0.7060812066437575,-0.5706617031558708,-0.007329083589673395,0.6727705740446985,0,0,0,1,0,P
2015-03-28 17:08:37,-0.4330660986306007,1.5273341308016144,1.3143751962642385,0.7617384619386977,-0.5845861071156484,0,0,1,0,0,P
2015-03-28 18:12:58,1.2835189596950745,0.09084017062755054,0.3325841034595258,0.06389211230930297,0.1826963831170156,0,1,0,0,0,P
2015-03-28 19:51:36,-0.6453637794269824,-0.7459277843775944,-0.834820948031434,-0.06135206809808483,-0.11325560810891076,0,0,0,1,0,N
2015-03-28 22:23:24,-0.9777629132972696,0.4011166944464965,0.13374095968828356,0.7201549742136357,-0.4757217360275647,0,0,1,0,0,P
2015-03-29 04:41:08,-0.0984579351297196,-1.7494830595457243,-1.8089906266001246,1.415618416319632,-0.1460714965409142,0,0,0,1,0,N
2015-03-29 06:34:39,0.1338110328392234,-0.5948034911691393,-0.55407111197628,0.13597908847452744,-0.898507257538514,0,1,0,0,0,P
2015-03-29 11:04:52,0.2141745036071196,-0.8028805451557286,-0.5278137412019541,-2.4256588066071423,1.375897455663814,0,0,0,1,0,L
2015-03-29 16:40:13,-0.8814666611109563,-0.43359949562425393,-0.5969260920655196,0.1193687934812733,0.312509586352038,0,1,0,0,0,P
2015-03-29 17:29:43,-0.7633902459304018,0.3101347608774815,0.10294257463417142,0.544801098232269,-0.6981174175387717,0,0,1,0,0,P
2015-03-29 22:06:13,-0.40865361213173684,1.1322085779248943,0.9881941630052554,0.18615789499376212,-0.31981437345161845,0,1,0,0,0,P
2015-03-30 08:03:16,0.8896863392993436,-0.5525652231595947,-0.39230140841469097,0.4584985686631566,1.3648428993931476,0,1,0,0,0,P
2015-03-30 08:17:17,0.8677137186903777,1.8702434873866447,2.055405226636878,-1.1771620067644948,-0.13897768800398863,0,1,0,0,0,P
2015-03-30 11:54:36,-1.6817717391768123,0.6353211836492448,0.2015426035988115,0.948337067403243,1.2989924309364802,0,0,0,1,0,N
2015-03-30 13:29:23,2.0941651071034366,0.7535765282856731,1.3442848046609681,-2.6138621114170038,-0.07596935465099756,0,1,0,0,0,N
2015-03-30 16:49:41,-0.9608918304580899,-1.221300143577301,-1.2891974869147016,-0.8206034925869822,0.7146560888056508,0,1,0,0,0,P
2015-03-30 17:26:57,0.37502166060313574,-0.27270082224222486,0.0009047822626170104,-2.303488169813069,-0.44707313738903665,0,1,0,0,0,L
2015-03-30 20:33:24,-1.1974656971258986,0.03946055706208745,-0.24976757159886667,0.653336524217545,0.9522720976893837,0,1,0,0,0,N
2015-03-30 22:43:48,-0.4480823077137892,0.8649865500308622,0.7191710696250214,0.25504825325960107,-0.7400029322997241,0,0,0,1,0,P
2015-03-30 23:29:04,0.22084646164955024,0.4240932049419782,0.4696533393869774,-0.25296831753323434,-0.6951863427204744,0,0,0,1,0,L
2015-03-31 00:16:26,-0.32542444183667085,-0.26938705903469073,-0.3238484815461311,0.030525726630063112,0.2421030430482764,0,1,0,0,0,P
2015-03-31 03:54:46,2.167837712702529,-0.09303094228778867,0.28490429569801284,0.6089597235613007,1.7863041218152083,0,0,1,0,0,P
2015-03-31 05:38:21,1.3253494247183617,1.1662519990833748,1.317708810542951,0.6993753010983923,1.837280524587729,0,0,1,0,0,P
2015-03-31 09:07:56,0.8760071744662521,0.35005461593040377,0.4715647987237148,0.42288418381255843,1.7982486313726733,0,1,0,0,0,P
2015-03-31 09:13:28,1.1236233673278735,0.6419222488101988,0.780069956356665,0.6569596418544323,-0.6462525801710678,0,1,0,0,0,P
2015-03-31 13:06:51,-0.5657334536489032,0.5634910916156646,0.4013629525325128,0.33252304297892143,-1.0640127511256718,0,0,1,0,0,P
2015-03-31 16:53:19,-0.1514540459621198,-1.573574748637678,-1.4730409104215076,-0.759433678958931,0.856239152062333,0,1,0,0,0,N
2015-03-31 17:37:35,-0.3700077280207209,1.2951284840250323,1.1208015492193726,0.5628636698011662,-0.9649348288091466,0,0,0,1,0,P
2015-03-31 18:52:08,0.49485643853640277,-0.7286038048571262,-0.6942580843398907,1.1470163607709758,0.5352955716084794,0,1,0,0,0,N
2015-03-31 20:08:09,0.3896484393222181,-0.7201423099838344,-0.7110603424808416,1.1999709658037598,0.7701536365181048,0,0,1,0,0,N
2015-03-31 23:17:10,-0.23650958822565926,0.7494872467844839,0.6543249028619695,0.20241316800796427,-1.0506330779913722,0,0,1,0,0,P
2015-04-01 01:14:24,1.3587557772566583,-1.6336031213363182,-1.296496066925838,-0.011390535030030397,2.6853650022336075,0,0,0,0,1,P
2015-04-01 04:18:07,1.4595296320424407,1.2360893551340466,1.394012504309909,0.9039678405492183,-1.310207848946483,0,1,0,0,0,P
2015-04-01 12:06:54,-0.013451494955567574,-1.3082762503696412,-1.446628859944651,2.3491927329627282,0.7302500143156383,0,0,1,0,0,N
2015-04-01 13:15:53,-0.14024070904320005,-0.639846652114791,-0.3732859111180875,-3.254295253319358,-0.07596935465099756,0,0,0,0,1,L
2015-04-01 17:14:34,-0.29471164931677307,-0.2797680125718062,-0.30676690161930176,-0.22621575464241728,-0.10172266397929977,0,0,0,1,0,P
2015-04-01 19:12:00,0.24149671219605232,0.24236748909097597,0.28478358377044743,-0.06929888007718851,-1.5635149796036079,0,0,0,1,0,P
2015-04-01 20:42:12,0.8633574603347967,0.16193545398919004,0.27150583318901095,0.6378826541507232,0.8812307412902602,0,0,1,0,0,P
2015-04-01 23:12:31,-0.9912919499030389,0.4844309707656463,0.13780895164725826,1.6122243813297,-0.021728620505636346,0,0,1,0,0,N
2015-04-02 03:09:40,0.3470910376192665,0.05642832739255638,0.2065956610318078,-1.0356052764636179,-0.3925885569842533,0,1,0,0,0,P
2015-04-02 06:57:39,-0.865323361539189,-0.39368167605241744,-0.5702324739994787,0.2984466133415774,0.6955949903370244,0,0,0,1,0,N
2015-04-02 07:26:05,0.292763808651006,-1.231660742303559,-1.2149995144702386,1.145963128899788,1.31732152004634,0,0,0,1,0,N
2015-04-02 09:31:02,-0.3617834102442712,0.1768840270826359,0.21416233381230648,-1.4128961274925003,1.8757611327462864,0,0,1,0,0,L
2015-04-02 19:07:13,0.6342928269922463,0.5893274530365672,0.8152187431351728,-1.5562341214029414,0.9295631019598507,0,1,0,0,0,P
2015-04-02 20:46:01,0.8986511391594265,-0.7963731121247172,-0.5886188656456738,0.028299975502725564,1.216723387422501,0,1,0,0,0,N
2015-04-02 20:54:50,-0.8996609606003474,-0.0973583750760056,-0.31478694594170464,0.5595141557694687,0.9443171910063571,0,1,0,0,0,P
2015-04-04 13:43:18,-0.24995819899536365,1.4772775799418616,1.358766025087697,0.07139822367174344,1.4097900964513475,0,0,0,0,1,P
2015-04-04 14:59:49,-0.08021933088151349,1.9393236444734323,1.8381495837560369,0.02106604765755844,-0.7278974414309948,0,1,0,0,0,P
2015-04-04 21:44:45,0.37094449400849716,-0.03988453113993004,0.1445977343084877,-1.3471010875213574,0.015965305395989393,0,1,0,0,0,L
2015-04-05 06:54:11,0.024735256400086142,-1.39715960293929,-1.3909065498276993,0.720323017950387,0.8820493160711214,0,0,1,0,0,N
2015-04-05 07:21:45,0.6455420027925006,-1.8851275190973633,-1.6537017499217657,-0.29076774432423874,-0.6656417160286847,0,1,0,0,0,N
2015-04-05 08:01:01,-0.5764650821391794,1.5237679679394522,1.3562526904656067,-0.1341921642215388,-0.2670990687791233,0,1,0,0,0,L
2015-04-05 08:28:15,0.4967070793536535,0.7492775922326561,0.8649321257880528,-0.6222588666048354,-1.4962202354204117,0,0,1,0,0,L
2015-04-05 13:10:21,-0.6477237838726474,-0.5493980145902315,-0.6775709236182474,0.3092321810651824,-0.6308758275621247,0,0,1,0,0,N
2015-04-05 14:54:39,0.21042327329548266,0.26838093736633534,0.28536665045313253,0.15349681964623924,1.5508218746515312,0,1,0,0,0,P
2015-04-05 16:10:35,-0.7713298280275886,-0.2559528838690123,-0.24365000339998566,-1.857442815595665,-1.3274951156079742,0,0,0,1,0,L
2015-04-05 17:35:05,2.2491259394872185,0.8719173631277007,1.2378907153313452,0.43991813836748184,1.733579704993019,0,0,1,0,0,P
2015-04-06 01:21:29,-1.3109059156021812,0.6949383891685716,0.2898933477368579,1.4515878231492823,0.24869568335202152,0,0,0,1,0,P
2015-04-06 01:38:25,-0.14877262036810995,0.28075869784853097,0.29874602363405456,-0.7232190702824156,-0.06499766332848944,0,1,0,0,0,P
2015-04-06 06:51:29,0.3233882738491899,0.8634864004706951,0.9457226538300979,-0.6881713005103848,-0.03600128430996649,0,0,0,1,0,P
2015-04-06 07:58:44,0.5925278314214752,-7.909432886400496e-15,-1.4695672141617364,0.11448085087368293,0.7325417199637266,1,1,0,0,0,N
2015-04-06 08:58:26,-0.17884285278723303,1.427263774184909,1.3351171548504484,-0.05448452293529946,-0.22131811002390558,0,1,0,0,0,P
2015-04-06 09:42:31,1.0256421233270123,1.2586994790341006,1.4026372311717952,0.026589242926332708,-1.9390069255101046,0,1,0,0,0,L
2015-04-06 16:27:02,2.08706618664007,0.49573196175350204,0.8251583878312879,0.6980025494460571,1.2116099527524455,0,0,0,1,0,P
2015-04-06 18:48:36,1.2155066397794858,-2.528290690635309,-2.1562145560879937,-0.30855623892530787,-0.7353542172640725,0,1,0,0,0,P
2015-04-07 02:25:58,0.4404685374461982,-0.051747314907441506,0.17124026034937306,-1.6452755271997819,-0.2767822465208142,0,1,0,0,0,L
2015-04-07 04:46:32,-0.9943865103181004,-7.909432886400496e-15,0.6425905806009012,1.1472397879364595,-1.1313758364315747,1,0,0,0,1,P
2015-04-07 06:37:53,1.5325929766588484,-0.17006779493861232,0.14624952263825206,-0.114703824384768,-0.6627972066324823,0,0,0,0,1,P
2015-04-07 06:40:06,-0.6261070123137812,0.25847425092219045,0.24104319572878113,-1.4187814451799077,-0.4609691656726738,0,0,0,1,0,L
2015-04-07 10:02:24,-0.01121622110478317,-0.4664949054503949,-0.20103279773550992,-3.0242187628495283,-0.07596935465099756,0,0,0,1,0,L
2015-04-07 10:22:06,0.6220870070366885,-1.5728847205496226,-1.2575049914203624,-1.5374818604694056,-0.17586366996606287,0,0,0,1,0,L
2015-04-07 15:24:05,0.8030809770650295,1.1364322011777401,1.2038019477121145,0.49517470591244017,1.387393951194648,0,1,0,0,0,P
2015-04-07 16:06:55,-0.3815565958837872,-1.2298471286561925,-1.1926975647642968,-0.7159728350086412,-0.5189558489432571,0,0,0,0,1,P
2015-04-07 18:01:21,0.15276302836312491,-0.9376477123594271,-0.9307097309578583,0.7751772272524192,0.24666215527860189,0,0,1,0,0,N
2015-04-07 22:40:00,-0.9068552632833289,-0.6752823423358965,-0.8259264440477095,0.03134180381924472,-0.3747332996584913,0,1,0,0,0,P
2015-04-09 01:37:12,0.7030275684528429,0.4974580497141831,0.5293074896376264,1.0275240097868723,-0.4109373890851174,0,0,1,0,0,P
2015-04-09 02:43:09,-1.0615471629591446,0.07447490269845125,-0.1976076669721771,0.7499948082342902,0.234731313945678,0,1,0,0,0,P
2015-04-09 04:18:17,-0.08541625087091427,0.6239204540881893,0.5945862542620243,-0.17481756596579853,-1.2403844832231494,0,0,0,1,0,P
2015-04-09 06:26:41,1.2265715416465799,-0.3535399535611527,-0.11691062049264182,0.22495611695249979,-1.2202557445486877,0,0,1,0,0,P
2015-04-09 08:18:59,0.6450100634908054,0.6704495162264086,0.7255241664453623,0.5138332410435059,1.372003530361164,0,0,0,1,0,P
2015-04-09 09:32:33,0.10375208825674105,0.5820058275712726,0.6230854981841224,-0.561271297592698,0.2674636743388182,0,1,0,0,0,P
2015-04-09 09:41:11,-0.8925341027412945,0.07794743343067072,-0.1562994839082605,0.6895052167181034,-0.4826773436274618,0,1,0,0,0,P
2015-04-09 10:08:43,-1.068674303014113,0.13994208085810572,-0.06555050256743171,-0.11528322025458099,-1.2719854183625947,0,1,0,0,0,P
2015-04-09 11:35:34,0.7412930524690658,-2.3101542891231466,-1.9932601912837802,-0.8820843054686828,-0.7011016465636183,0,0,0,1,0,N
2015-04-09 12:26:55,0.1951598605898619,-7.909432886400496e-15,2.1839013891784265,0.02429674766693327,-0.6704787488246831,1,0,1,0,0,P
2015-04-09 15:45:43,-0.029806159268432636,-7.909432886400496e-15,0.07619225003471637,-0.8325966084020033,0.9850925421962341,1,0,0,1,0,P
2015-04-09 16:54:33,0.5921302173758048,0.26393137571297576,0.34371233955404784,0.3002193564236448,1.4985682522302084,0,0,1,0,0,P
2015-04-09 17:42:33,0.29232612278526077,-7.909432886400496e-15,-1.4638743835126407,-0.4451833707063854,-1.7831679040568646,1,0,1,0,0,N
2015-04-09 23:17:46,-1.568202839362825,-0.7284389308891837,-1.0979976539616927,1.15478708184847,-0.8707820234023304,0,0,1,0,0,P
2015-04-09 23:31:43,-0.6696664917145152,-0.1999323734281329,-0.3969257981421216,0.9132940312575998,0.36748166676546046,0,0,0,0,1,N
2015-04-10 01:48:50,0.6614951023168711,-0.6510194077942468,-0.5278289003742538,0.41845066933815483,0.17170864927744023,0,1,0,0,0,N
2015-04-10 01:50:51,0.09927928298784418,-0.8123251773934177,-0.7384394920052919,-0.23678736245331364,-0.28662336819053763,0,1,0,0,0,P
2015-04-10 07:08:05,0.16105676633491522,2.0784650605303194,2.0261887292847076,-0.0735927525731649,0.8227595953942693,0,1,0,0,0,P
2015-04-10 14:22:37,-0.0528976866844128,-1.4892488382189308,-1.3814494721164339,-0.6573227307065833,-0.1946392544109379,0,1,0,0,0,N
2015-04-10 14:29:14,0.8215952867231858,-0.6341880146965203,-0.42711248252142675,-0.2330591583106273,-0.21437768934016554,0,0,0,1,0,N
2015-04-10 14:58:03,2.2166200741169373,0.885634470164293,1.1991326419186135,0.9962432598939047,1.0513409078562146,0,0,0,1,0,P
2015-04-10 22:50:02,0.3751949288955712,-1.909803656299412,-1.6860444054724826,-0.8298014020202658,0.18096203729188848,0,0,0,1,0,N
2015-04-10 23:14:41,0.8724571498427365,-2.1975494399806466,-1.886976427041444,-0.5509931746178184,-0.3638078321751596,0,0,0,1,0,N
2015-04-11 00:21:45,0.8472087990406253,3.133613674777912,3.2065649792061675,-0.5219159278081676,-0.23977476922948412,0,0,0,1,0,P
2015-04-11 06:01:17,-0.02150000467633737,-1.5335897581900129,-1.4177413727764507,-0.6572948023108978,0.06277897444988183,0,0,0,1,0,N
2015-04-11 06:25:03,0.02020685853573378,0.0728119146514273,0.22643115725962148,-1.8671902990525218,-1.0859654384305875,0,0,0,1,0,L
2015-04-11 06:30:22,-0.6348542391226134,-0.15374120115014148,-0.24239881023449364,-0.3517292783912458,1.606770473773847,0,1,0,0,0,P
2015-04-11 07:30:35,-1.317426052241794,1.329843613941797,1.0760230386006386,-0.7470244773844609,1.1512085498129028,0,0,1,0,0,L
2015-04-11 14:38:24,-0.34037800342650315,0.7067909955306546,0.6406625584648,-0.3779370008848774,-0.5091815497046243,0,0,1,0,0,P
2015-04-11 15:33:50,-1.7366588448424543,1.417450719870707,1.0698105852121826,-0.6481835182405029,0.2225817810200936,0,0,0,1,0,L
2015-04-11 16:57:32,-1.805701744243343,-7.909432886400496e-15,-0.7576225823734227,1.5811817328440168,0.48679311747793075,1,1,0,0,0,P
2015-04-12 02:32:30,1.79408192075195,0.2929878682114698,0.7720201551404894,-1.7228672374908702,0.07652768964679625,0,1,0,0,0,N
2015-04-12 03:42:57,0.5590698370305472,-0.576669390176559,-0.3097198522380617,-1.6221030059457269,-1.7776155675098728,0,0,0,0,1,L
2015-04-12 09:47:44,0.12330403229809832,0.860885055643159,0.8223550638576275,0.3109964036197526,-1.1446902058263995,0,1,0,0,0,P
2015-04-12 14:06:07,-0.4414645312872339,0.8919872066327905,0.7687314569278471,-0.019068477030331946,1.712258793400234,0,0,0,1,0,P
2015-04-12 16:19:21,-1.6099435660848187,0.5078573225810696,0.11013616334086769,0.7466012714771901,2.284823756817788,0,0,0,1,0,N
2015-04-12 17:40:36,0.9241726556082438,-0.6685469354232859,-0.3505715757805315,-1.3250447553694427,0.23141752884022485,0,0,0,1,0,N
2015-04-12 20:47:10,1.8482435007175078,-0.5482601806633203,-0.233472865004519,0.8575517936452983,-1.920193373774837,0,0,0,1,0,P
2015-04-12 21:11:30,-1.1631029826282144,-0.392503132503792,-0.6539975685170818,0.6245343011010003,-0.7904143817912052,0,1,0,0,0,P
2015-04-12 22:40:25,0.2355152875601195,-1.2571144332803486,-1.1970179288695095,0.4918999831776626,1.5693149824558863,0,1,0,0,0,N
2015-04-12 22:43:17,0.35413323670351377,0.4017822967615232,0.5408368823472461,-1.0652893741761282,0.39543166726076734,0,0,0,1,0,L
2015-04-14 00:22:10,2.3778685137055326,0.5970337844270611,0.973494538207257,0.7643836123639555,-0.0036516342039824416,0,0,0,1,0,P
2015-04-14 06:04:27,-0.4715350459022731,-0.8601569474264904,-0.9184962104168943,0.040783021648838624,-0.6605206879005506,0,1,0,0,0,N
2015-04-14 09:34:36,-0.10756863027838398,-1.2609696344566812,-1.2141941132605014,-0.16274681867802454,0.2812746558919762,0,0,1,0,0,N
2015-04-14 10:48:21,-0.2645434949147915,1.2007880066645973,1.0806406909181585,0.2025059470851565,0.8786337786274164,0,0,0,0,1,P
2015-04-14 13:59:24,1.3872936858518,-3.257349128509084,-2.7087102413035273,-1.6709000669224905,-0.4128646087454382,0,1,0,0,0,N
2015-04-14 20:09:18,1.2419723837633019,0.5575698771373375,0.7699781584867323,0.07672734025863605,1.6406995631601575,0,1,0,0,0,P
2015-04-14 22:58:54,0.8934477286639573,1.148805890697764,1.246247068698456,0.3370166745084445,0.4109602890312799,0,1,0,0,0,L
2015-04-15 00:11:58,-0.7435970243808483,0.33691762100323863,0.15022740173967175,0.32742398063445466,-0.5383373913427955,0,1,0,0,0,P
2015-04-15 02:13:22,0.24390751190660034,-1.4155725648406126,-1.0469185421748384,-3.174800151857911,-1.9566647529258254,0,0,1,0,0,L
2015-04-15 02:26:43,1.8635190478475172,0.49627543520338613,0.7775237768612605,0.7524880092525139,0.35390760110435127,0,0,0,1,0,P
2015-04-15 04:31:29,-0.6015776967056856,-0.11425286808738945,-0.2279557684639266,0.012950245216425842,0.05665864723861871,0,0,0,1,0,P
2015-04-15 10:24:21,-1.1180916052395644,0.3301862850527996,0.0030666486677007453,1.1524761254461602,-0.7148169505449874,0,0,0,0,1,N
